PERMNO,date,TICKER,COMNAM,CUSIP,HSICIG,PRC,RET,SHROUT,vwretd,ewretd
84398,30/06/2003,SPY,SPDR TRUST,78462F10,,97.63000,0.010730,442048,0.016336,0.049745
84398,31/07/2003,SPY,SPDR TRUST,78462F10,,99.39000,0.018027,376748,0.023112,0.061927
84398,29/08/2003,SPY,SPDR TRUST,78462F10,,101.44000,0.020626,344652,0.024966,0.047429
84398,30/09/2003,SPY,SPDR TRUST,78462F10,,99.95000,-0.010745,361002,-0.009112,0.025239
84398,31/10/2003,SPY,SPDR TRUST,78462F10,,105.30000,0.053527,361752,0.060319,0.080954
84398,28/11/2003,SPY,SPDR TRUST,78462F10,,106.45000,0.010921,353556,0.016593,0.038147
84398,31/12/2003,SPY,SPDR TRUST,78462F10,,111.28000,0.050217,395856,0.045488,0.038908
84398,30/01/2004,SPY,SPDR TRUST,78462F10,,113.48000,0.019770,368706,0.023051,0.065763
84398,27/02/2004,SPY,SPDR TRUST,78462F10,,115.02000,0.013571,368664,0.015458,0.013720
84398,31/03/2004,SPY,SPDR TRUST,78462F10,,113.10000,-0.013261,362214,-0.010674,0.006293
84398,30/04/2004,SPY,SPDR TRUST,78462F10,,110.96000,-0.018921,369014,-0.024232,-0.043590
84398,28/05/2004,SPY,SPDR TRUST,78462F10,,112.86000,0.017123,358971,0.014068,0.002593
84398,30/06/2004,SPY,SPDR TRUST,78462F10,,114.53000,0.018463,417521,0.021598,0.022731
84398,30/07/2004,SPY,SPDR TRUST,78462F10,,110.84000,-0.032219,384221,-0.037667,-0.051090
84398,31/08/2004,SPY,SPDR TRUST,78462F10,,111.11000,0.002436,400780,0.002713,-0.004742
84398,30/09/2004,SPY,SPDR TRUST,78462F10,,111.76000,0.010069,408980,0.020547,0.041601
84398,29/10/2004,SPY,SPDR TRUST,78462F10,,113.20000,0.012885,405030,0.017806,0.020845
84398,30/11/2004,SPY,SPDR TRUST,78462F10,,117.89000,0.044532,444290,0.048207,0.079935
84398,31/12/2004,SPY,SPDR TRUST,78462F10,,120.87000,0.030095,461947,0.035178,0.052928
84398,31/01/2005,SPY,SPDR TRUST,78462F10,,118.16000,-0.022421,464447,-0.026555,-0.029282
84398,28/02/2005,SPY,SPDR TRUST,78462F10,,120.63000,0.020904,409960,0.022680,0.016643
84398,31/03/2005,SPY,SPDR TRUST,78462F10,,117.96000,-0.018262,437060,-0.016949,-0.031842
84398,29/04/2005,SPY,SPDR TRUST,78462F10,,115.75000,-0.018735,417960,-0.025185,-0.046513
84398,31/05/2005,SPY,SPDR TRUST,78462F10,,119.48000,0.032225,455181,0.037956,0.043820
84398,30/06/2005,SPY,SPDR TRUST,78462F10,,119.18000,0.001570,435731,0.011532,0.032139
84398,29/07/2005,SPY,SPDR TRUST,78462F10,,123.74000,0.038261,400031,0.043325,0.058751
84398,31/08/2005,SPY,SPDR TRUST,78462F10,,122.58000,-0.009374,385304,-0.005945,-0.007216
84398,30/09/2005,SPY,SPDR TRUST,78462F10,,123.04000,0.008009,390804,0.010606,0.010533
84398,31/10/2005,SPY,SPDR TRUST,78462F10,,120.13000,-0.023651,410904,-0.020877,-0.033876
84398,30/11/2005,SPY,SPDR TRUST,78462F10,,125.41000,0.043952,455280,0.040329,0.034319
84398,30/12/2005,SPY,SPDR TRUST,78462F10,,124.51000,-0.001821,471080,0.003456,0.013484
84398,31/01/2006,SPY,SPDR TRUST,78462F10,,127.50000,0.024014,433630,0.040044,0.076354
84398,28/02/2006,SPY,SPDR TRUST,78462F10,,128.23000,0.005725,415907,-0.001637,0.004836
84398,31/03/2006,SPY,SPDR TRUST,78462F10,,129.83000,0.016529,392757,0.019053,0.036978
84398,28/04/2006,SPY,SPDR TRUST,78462F10,,131.47000,0.012632,396257,0.012965,0.009791
84398,31/05/2006,SPY,SPDR TRUST,78462F10,,127.51000,-0.030121,400777,-0.031045,-0.044331
84398,30/06/2006,SPY,SPDR TRUST,78462F10,,127.23000,0.002160,429477,-0.000386,-0.008479
84398,31/07/2006,SPY,SPDR TRUST,78462F10,,127.85000,0.004873,448427,-0.001884,-0.022698
84398,31/08/2006,SPY,SPDR TRUST,78462F10,,130.64000,0.021822,436950,0.025048,0.025011
84398,29/09/2006,SPY,SPDR TRUST,78462F10,,133.58000,0.026939,427250,0.019424,0.009006
84398,31/10/2006,SPY,SPDR TRUST,78462F10,,137.78999,0.031517,463850,0.037133,0.046211
84398,30/11/2006,SPY,SPDR TRUST,78462F10,,140.53000,0.019885,479972,0.023705,0.031168
84398,29/12/2006,SPY,SPDR TRUST,78462F10,,141.62000,0.013397,449972,0.010854,0.014800
84398,31/01/2007,SPY,SPDR TRUST,78462F10,,143.75000,0.015040,445872,0.019401,0.022283
84398,28/02/2007,SPY,SPDR TRUST,78462F10,,140.92999,-0.019617,421144,-0.013994,0.002111
84398,30/03/2007,SPY,SPDR TRUST,78462F10,,142.00000,0.011504,429344,0.012946,0.006545
84398,30/04/2007,SPY,SPDR TRUST,78462F10,,148.28999,0.044296,405994,0.039821,0.027044
84398,31/05/2007,SPY,SPDR TRUST,78462F10,,153.32001,0.033920,402862,0.038932,0.023123
84398,29/06/2007,SPY,SPDR TRUST,78462F10,,150.42999,-0.014574,395562,-0.014754,-0.007906
84398,31/07/2007,SPY,SPDR TRUST,78462F10,,145.72000,-0.031310,381862,-0.031758,-0.043537
84398,31/08/2007,SPY,SPDR TRUST,78462F10,,147.59000,0.012833,503530,0.011631,-0.011712
84398,28/09/2007,SPY,SPDR TRUST,78462F10,,152.58000,0.038680,539730,0.040849,0.025364
84398,31/10/2007,SPY,SPDR TRUST,78462F10,,154.64999,0.013567,477330,0.025834,0.017406
84398,30/11/2007,SPY,SPDR TRUST,78462F10,,148.66000,-0.038733,495095,-0.049327,-0.076617
84398,31/12/2007,SPY,SPDR TRUST,78462F10,,146.21001,-0.011265,689595,-0.004428,-0.010989
84398,31/01/2008,SPY,SPDR TRUST,78462F10,,137.37000,-0.060461,661295,-0.062147,-0.045066
84398,29/02/2008,SPY,SPDR TRUST,78462F10,,133.82001,-0.025843,500121,-0.021664,-0.021401
84398,31/03/2008,SPY,SPDR TRUST,78462F10,,131.97000,-0.009027,612571,-0.010419,-0.025309
84398,30/04/2008,SPY,SPDR TRUST,78462F10,,138.25999,0.047662,546771,0.051106,0.031907
84398,30/05/2008,SPY,SPDR TRUST,78462F10,,140.35001,0.015117,532593,0.023841,0.031787
84398,30/06/2008,SPY,SPDR TRUST,78462F10,,127.98000,-0.083369,562193,-0.078433,-0.086625
84398,31/07/2008,SPY,SPDR TRUST,78462F10,,126.83000,-0.008986,589643,-0.013328,-0.001295
84398,29/08/2008,SPY,SPDR TRUST,78462F10,,128.78999,0.015454,610176,0.010563,0.013023
84398,30/09/2008,SPY,SPDR TRUST,78462F10,,115.99000,-0.094022,776226,-0.098007,-0.120091
